Comment	Member ID	Member Nickname	Rating	Restaurant Address	Restaurant ID	Restaurant Latitude	Restaurant Longitude	Restaurant Name	Restaurant code	Restaurant subcode	Time
참 맛있다는 아니고 한끼 간단히 때울수있다	23618	메롱	2	대전시 서구 만년동 291	36992	36.3675505	127.3800024	신촌설렁탕	1	2	2014-07-09 06:01:52
김치랑 깍두기 맛잇으면 말 다햇죠	7872	전형진	3	대전시 서구 만년동 291	36992	36.3675505	127.3800024	신촌설렁탕	1	2	2015-08-10 14:11:24
	22971	석조©삶과꿈	2	대전시 서구 만년동 291	36992	36.3675505	127.3800024	신촌설렁탕	1	2	2014-06-30 23:11:18
	27565	율구미	2	대전시 서구 만년동 291	36992	36.3675505	127.3800024	신촌설렁탕	1	2	2014-07-30 19:26:52
설렁탕집...	3187	EH.J	2	대전시 서구 만년동 291	36992	36.3675505	127.3800024	신촌설렁탕	1	2	2016-12-12 10:05:53
깔끔한 맛~~^#	646748	이상철	3	대전시 서구 만년동 291	36992	36.3675505	127.3800024	신촌설렁탕	1	2	2016-10-28 16:33:22
	54264	YiJoonYoung	2	대전시 서구 만년동 291	36992	36.3675505	127.3800024	신촌설렁탕	1	2	2015-08-17 05:50:54
	178053	박정현	2	대전시 서구 만년동 291	36992	36.3675505	127.3800024	신촌설렁탕	1	2	2015-08-04 10:50:42
	19740	정계승	2	대전시 서구 만년동 291	36992	36.3675505	127.3800024	신촌설렁탕	1	2	2014-11-18 20:34:14
"시킨 메뉴는 물냉/비냉.
면 삶아진 정도의 편차가 냉면마다 달라서 내가 먹은 물냉면 면은 덜익은 나머지 비리기까지 했음.
불고기 먹는 뒷좌석에서 연기 풀풀 나는데 연기 빨아들이는 시설도 없어서 온 식당에 연기가 가득
직원들이 항상 뛰어다녀서 정신사납고 밥이 입으로 들어가는지 코로 들어가는지 모르겠음
옆자리에서 숯불 빼서 들고가는데 숯불이 밥먹는 내 머리위로 지나다니고 그랬음
맛은 차치하고 썩 다시 가보고 싶지는 않은 집"	768981	LeeKidan	1	대전시 중구 대흥동 188-5	16858	36.3261476	127.4265688	사리원	1	3	2017-06-11 13:34:51
비냉 맛있음 물냉 젊은 사람은 별루 나이드신분들이 물냉 좋아함	23618	메롱	2	대전시 중구 대흥동 188-5	16858	36.3261476	127.4265688	사리원	1	3	2014-07-09 07:17:33
전체적으로 단맛이 강함	398645	Zzo	2	대전시 중구 대흥동 188-5	16858	36.3261476	127.4265688	사리원	1	3	2015-11-14 15:16:01
	24265	Grace	2	대전시 중구 대흥동 188-5	16858	36.3261476	127.4265688	사리원	1	3	2014-07-13 03:49:17
.	146244	또기	3	대전시 중구 대흥동 188-5	16858	36.3261476	127.4265688	사리원	1	3	2016-07-15 10:05:44
" 악기 학원과 유리벽 하나 두고 붙어있는 작은 카페예요. 그래서 그런지 애기들 수업 기다리는 어머니들께서 많이 계시더라구요. 애기들 때문에 좀 시끄러울 수 있으니 주의하셔야 해요.
 디저트는 얼그레이 티라미수, 스타카토 패션머랭, 헤이즐넛 마운틴 먹었는데 셋 다 생각보다 그저 그랬어요. 셋 다 사이즈와 퀄리티에 비해 오버프라이스인 느낌ㅠㅠ 특히 얼그레이 티라미수는 좀 충격적으로 작았는데(수분크림 사이즈?보다 조금 더 커요) 일단 크림이 치즈 맛보다는 생크림 맛이 강하고 묽은 편이라 얼그레이 티라미수가 아닌 얼그레이 묽은 생크림 케이크를 먹는 느낌이었어요. 제 취향은 확실히 아니었네요ㅠㅠ
 헤이즐넛 마운틴은 헤이즐넛 때문인지 페레로로쉐 느낌이 엄청 강했어요! 안에 들은 크런치도 그렇고 그냥 빅사이즈 페레로로쉐 먹는 느낌ㅎㅎ 너무 익숙한 맛이 그렇게 임팩트 있던건 아니었지만 얘가 제일 괜찮았어요!
 스타카토 패션머랭은 필링에서 패션후르츠 맛이 넉넉하게 나는 것 까진 좋았는데 머랭이랑 양 밸런스가 안맞는 것 같아서 아쉬웠어요. 머랭 너무 많아서 머랭 맛 밖에 안났네요ㅠㅠ 그리고 얘도 사이즈가...

 디저트도 그냥 그랬지만 저는 아아메 먹다가 이상한 냄새 나서 컵 냄새 맡아봤는데 냄새가 너무 고약하더라구요. 물통 여러번 재활용했을 때 냄새..? 아무튼 원래 아아메 호록호록 순식간에 다 먹는 편인데 다 못먹고 남겼어요..
 이날만 그렇다 하더라도 괜찮은 카페 많은 이 봉명,도안 라인에서 다시 재방문할 일은 없을 것 같아요."	47875	준영	1	대전시 유성구 봉명동 1052-13	236466	36.3438608	127.3405879	옆집	7	30	2017-03-15 17:16:56
"악기를 배우는 곳과 바로 옆에 붙어있는 카페 옆집이에욤ㅋㅋ 두공간이 가벽을 설치하고 한공간을 쓰기 때문에 사실상 카페는 굉장히 작아요. 네테이블 정도?? 
직접 카페에서 디저트를 만들고 계신데, 뭔가 저도 배우고싶었어요;
스콘과 딸기생크림케익을 먹었는데 맛은 아쉽게도 엄청나지 않았네용ㅜ 촉촉한 생크림케익을 원했는데, 메마른느낌이었어요
사장님이 얼그레이 티라미수 추천하시던데 그거 먹어볼껄.. 여기 티라미수는 크림치즈를 쓰지않고 다 마스카포네치즈만 사용한다고 하시더라구요! 혹시 방문하시는 분은 이걸 드셔보는걸로..^^"	567494	쌤J	2	대전시 유성구 봉명동 1052-13	236466	36.3438608	127.3405879	옆집	7	30	2016-12-25 17:43:36
"오늘이 두 번째 방문인데, 한 달 전에 방문한 걸 기억해주셔서 깜짝 놀랐어요. 시험기간이라 맛있는 음식 맛있는 디저트를 갈구하던 중에 인스타를 통해서 새로운 케이크가 올라오게 되었다는 소식을 접하고 시험이 끝나자마자 달려왔어요. 

지난 번에 먹었던 자몽케이크도 맛있었어서, 오늘 먹을 케이크도 내심 기대를 하게 되더라구요. 

원래 여기 케이크 만드는 언니는 정작 치즈타르트를 안 드셔서... 본인도 먹을 수 있게 직접 연구하셨대요! 항상 케이크 연구하시는 모습에 반할 거 같아요 핳... ㅎㅎㅎㅎ

오늘은 '더블치즈타르트(6000)'를 주문해봤어요. 케이크를 주문하면 접시에 예쁜 데코레이션과 함께 가져다 주셔요. 오늘은 가져다 주시면서 5분 정도 뒤에 먹는 게 가장 맛있다고 하셨는데, 제대로 못 기다리고 반 잘라서 먼저 먹기 시작해버렸어요 ㅎㅎ.....

아래는 살짝 꾸덕한 느낌의 치즈가, 위에는 좀더 크리미한 느낌의 치즈로 되어있고, 위에 피스타치오로 장식이 되어있어요. 치즈타르트를 반으로 가르면 그 안에 라즈베리가 숨어있어요! 치즈케이크류를 좋아하긴 하지만, 먹을 때나 먹은 후에는 느끼함 때문에 속이 좀 더부룩한 느낌이 있었는데 이곳 치즈타르트는 라즈베리가 그 느끼함을 잡는 데에도 한 몫을 하는 듯해요. 반은 먼저 먹고 나머지 반을 5분이 지난 후에 먹었는데, 나중에 먹은 게 좀 더 라즈베리의 맛이 강하게 느껴졌어요! 오늘도 만족 ㅎㅎㅎㅎㅎㅎ

몽블랑은 손이 많이 가서 주말에만 나온다고....ㅜㅜ 티라미수도 인기 많은 거 같은데 다음에는 티라미수를 먹어보려구요!
"	641116	하영	3	대전시 유성구 봉명동 1052-13	236466	36.3438608	127.3405879	옆집	7	30	2016-10-26 20:40:12
"보름 전 쯤에 갔었는데 별로라서 넘 아쉽!! ㅜㅜ

얼그레이 티라미수, 패션머랭타르트, 헤이즐넛마운틴 주문했어요!

얼그레이 티라미수는 얼그레이 향이 진하긴 했어요. 근데 크림이 살짝 묽고, 묽은데 위에 파우더는 많아서 텁텁한... 이게 뭘까 허허

패션머랭타르트는 패션후르츠 맛이 괜찮았는데 머랭이 너무 많은 거 같았어요. 그리고 머랭이 좀 많이 따로 놀았던 거 같은... 글구 뭔가 너무 많이 가열해서, 녹은 마쉬멜로가 하나로 붙어버린 듯이 쫀쫀하게 서로 붙어서 잘 안 떨어지더라구요 하하하..;;

헤이즐넛 마운틴은 한 줄 요약!! 손바닥만 한 페레로로쉐!!!"	641116	하영	1	대전시 유성구 봉명동 1052-13	236466	36.3438608	127.3405879	옆집	7	30	2017-03-31 02:29:41
보기엔 엄청 맛있어보이는데 정말 맛없었음. 매운갈비찜 소스가 탕수육소스처럼 끈적해서 안어울리고 돈까스 다 눅눅해지고 소스때문에 다 먹고 매운데 속도 느글거림. 안에 들어있는 등갈비?도 진짜 퍽퍽하고 최악. 대전까지가서 기다렸다가 먹었는데 진짜 별로였음	46474	허니꿀잼	1	대전시 서구 둔산동 993	188670	36.3537403	127.3772697	설해돈	1	8	2015-01-28 22:13:40
"치즈 돈까스와 갈비찜이 일단 어울리지 않는다. 
정말 따로 메뉴를 시켜서 따로 먹는 느낌. 
심지어 갈비찜도 뼈에 비해 살이 너무 적어 아쉽다. 
치즈돈까스의 퀄리티는 나름 괜찮다. 
볶음밥은 김가루 외에 들은 것이 없어서 정말 대박 실망. 
신기한 음식이니 한번쯤은 먹어볼만 하지만(거의 도전하는 수준;;) 다시 찾아갈 생각은 딱히 없는 곳. "	47875	준영	1	대전시 서구 둔산동 993	188670	36.3537403	127.3772697	설해돈	1	8	2014-12-11 10:45:56
"매운갈비+돈가스 컨셉.
별로 땡기는 퓨전은 아니었는데 주변에 먹을게 없어서 가보았다.
그런데 역시나 블로그 광고에 낚인거 같았다..
뭐 돈가스가 맛이없다고는 못하겠으나 이 평범한 돈가스를 잘어울리지 않는 갈비찜 비슷한것과 먹을필요는...
차라리 그냥 아무 프랜차이즈나 가는편이 낫다

그리고 참고로 여기 차는 안가지고 가는편이 낫다 ㅠ
주차때문에도 기분 상하고 옴 ㅠㅠ
"	664325	홍콩오리	1	대전시 서구 둔산동 993	188670	36.3537403	127.3772697	설해돈	1	8	2016-12-17 23:52:27
"서울에 있을 때부터 대전가면 꼭 먹어보리라 생각하던 설해돈에 다녀왔어요~ 
유모차가 생기니까 맛집투어도 가능하네요 
끼야호~~~~~~~~~~~~~~~~~~ 
역시 소문대로 맛있었어요 
맵기조절 할 수 있어서 매운거 못먹는 저같은 사람에게도 딱이더라구요~ 
제일 순한맛으로 시켰는데 뭔가 찜닭스타일같은 당면의 어우러짐과 전골스러운 김치와 등갈비의 조화 거기에 치즈덕후인 울 남편을 만족시키는 치즈까스까지!! 너무 좋드라구요~!! 
냄새도 별로 안나고 공간도 넓어서 유모차 옆에놓고 먹기도 좋았어요 
대전으로 오길 잘했네!! 
룰루~~ 
참고로 볶음밥은 비추요~"	366432	유으리	2	대전시 서구 둔산동 993	188670	36.3537403	127.3772697	설해돈	1	8	2015-10-09 18:29:39
"특이한 분식집.
적당한 분식 요리 느낌이라 가끔 자극적인 맛이 끌릴 때 가는 곳.
돈까스는 나쁘지 않고 갈비찜은 정통 한식 레시피가 아니라 분식 느낌. 돈까스와 갈비찜의 조화는 호불호가 많이 갈리는 듯하지만 나는 마음에 들었다.
소스가 자극적이고 중독성 있어서 한번씩 끌릴 때가 있다.
단점이라면 저렴한 맛에 비해서 저렴하지 않은 가격, 그리고 음식 수준에 비해 너무 과장된 명성을 꼽을 수 있겠다.
소문이 과하게 나서 기대하고 온 사람들에게 욕을 많이 먹는 것 같다만, 동네 분식집 수준으로 생각하면 상당히 괜찮은 가게다."	494834	CECY	2	대전시 서구 둔산동 993	188670	36.3537403	127.3772697	설해돈	1	8	2016-04-15 06:40:14
"둔산동 갤러리아타임월드쪽에 위치한 설해돈은 정말 새로우면서 맛있습니다. 매운맛은 조절할수 있으며 매갈까스 메인메뉴 이외에도 기본돈까스와 치즈돈까스 종류가있으며 다양합니다.
저는 매갈까스 약간매운맛을 먹었으며 매운거 못드시는분도 드실수 있을정도에 매운맛입니다. 마지막에 볶음밥은 꼭 비벼드셔야 매갈까스에 완성입니다. 저의 입장으로썬 추천입니다."	393165	한별	3	대전시 서구 둔산동 993	188670	36.3537403	127.3772697	설해돈	1	8	2015-10-11 11:35:56
여기는 치즈돈까쓰 + 갈비 이렇게 나와요!!! 메뉴 제목이 왜 갑자기 기억이 안나는지..... 또르르...  가격은 좀 있는 편이에요 소 20000만원 중 25000 대 30000원 이렇게 가격이 되어있는 것 같아요 맛은 있는데 가격대비만큼은 아닌 것 같아요 맵기 조절 가능한데 매운것 못 먹는 저는 약간 매운 맛도 매웠어요 ㅠㅠ  메뉴가 신선해서 한번쯤은 가볼만 한 것 같네용	316943	곤이	2	대전시 서구 둔산동 993	188670	36.3537403	127.3772697	설해돈	1	8	2015-11-01 00:48:37
음...블로그를 보다가 알게되서 먹으러 가게됐어요. 근데 가격에 비해 양도 적고 솔직히 말해서 저는 정말 제 취향이 아니였어요. 왜 이게 맛집으로 소문이 났는지 정말 화나는 맛이였죠. 치즈돈가스는 맛있었어요. 근데 갈비가 제 취향이 아니였죠 뭐..	456341	joo	1	대전시 서구 둔산동 993	188670	36.3537403	127.3772697	설해돈	1	8	2016-01-05 22:47:54
"너무너무너무 별로였어요
대전에서 유명하다 해서
기대잔뜩하고 갔는데..
웨이팅도 길어서 기대했더니
왠만히 맛없어도 잘먹는데
남겼네요..매운거 못먹어  순한맛 시켰는데
순한맛이 맛없는건지 신랑도맛없다 그러고
이맛저맛도 아녔어요 짠맛밖에 없었어요
차라리 단맛이 조금났다면 더 좋았을 텐데.."	189998	혜유닝♥	1	대전시 서구 둔산동 993	188670	36.3537403	127.3772697	설해돈	1	8	2015-06-27 00:02:48
"여기 추억이 참 많은 곳이네요
둔산동 한 가운데로 이사가기 전에는 주유소 뒷편에 작은 가게였는데 크리스마스였나 연말쯤 이거 먹자구 추운데 줄 서서 엄청 기다려먹었는데 넘 맛있었다는 ㅋㅋ 첨드시는분들은 중간맛으로 시작해서 조절하시는게 좋을듯해여"	694114	슬기	3	대전시 서구 둔산동 993	188670	36.3537403	127.3772697	설해돈	1	8	2017-01-05 00:24:01
"매운갈비돈까스...
엄청 맛있겠다 싶어서 갔는데 갈비보다는 탕수육..?에 가까운 소스에 약간 밍밍하고 김치맛이 너무 강해요..(심지어 맛없는 김치의 맛)
돈까스에 치즈하나는 많이 들어있었어요.
그냥 전체적으로 소스랑 갈비가 안어울리고 돈까스도 따로노는 느낌
개인적으로는 별로였어요"	724912	DDorDor	1	대전시 서구 둔산동 993	188670	36.3537403	127.3772697	설해돈	1	8	2017-02-22 15:41:24
"배고파서 맛있게 먹었지만
돈까스에서 살짝 신맛이났다
치즈도맛있고 등갈비도부드럽고괜찮았는데
돈까스의 신맛과 약간싱거운맛때문에 별로였다"	326499	김한솔	1	대전시 서구 둔산동 993	188670	36.3537403	127.3772697	설해돈	1	8	2015-08-29 02:14:16
특이했어요 매갈가스 소 시켜서 당면사리를 추가 매운정도는 다섯개 저희는 삼단계먹었는데 계속 먹으며 매워집니다 따로 노는 느낌이 있는데 각자가 꽤 괜찮았습니다	75074	LeeYeounkoog	3	대전시 서구 둔산동 993	188670	36.3537403	127.3772697	설해돈	1	8	2015-11-21 19:39:18
매운갈비찜과 치즈돈가스가 한번에 나오는데 치즈가 정말 환상적!! 갈비찜이 너무 맛있고 양념마저 반해버렷어요..ㅎ	232742	깜동이	3	대전시 서구 둔산동 993	188670	36.3537403	127.3772697	설해돈	1	8	2015-07-06 09:49:06
"매갈까스 매운맛 소
비쥬얼은 끝판왕
맛은..더 매운걸 먹을걸 그랬다 그냥 soso..
"	516587	아영	1	대전시 서구 둔산동 993	188670	36.3537403	127.3772697	설해돈	1	8	2016-07-18 11:48:29
"사람들이 맛있다해서 가보려했는데
실제로 친구가 먹다 바퀴벌레나와서 따졌더니 오히려 적반하장이였다는...

맛집이라는데 못가겠어..."	470602	장혜영	1	대전시 서구 둔산동 993	188670	36.3537403	127.3772697	설해돈	1	8	2016-01-25 02:02:23
"돈까스와갈비양념이완전따로놈
이게무슨맛인가싶음
비추"	83278	전선미	1	대전시 서구 둔산동 993	188670	36.3537403	127.3772697	설해돈	1	8	2015-10-18 12:59:42
"보통맛 시켰더니  느끼하기도 하고  갈비양념에 전분맛이 너무 강해서 별로~
치즈돈까스는 맛있지만 나중엔 느끼해지는 맛
매운맛을  먹었으면 달랐으려나??"	470218	박해정	1	대전시 서구 둔산동 993	188670	36.3537403	127.3772697	설해돈	1	8	2016-03-06 21:00:32
"꽤 괜찮았어요
뭔가 조금 소문에 비해 아쉬운 감이 없지 않지만 괜찮!"	65366	꺄르르륵	2	대전시 서구 둔산동 993	188670	36.3537403	127.3772697	설해돈	1	8	2015-03-02 10:42:28
매갈이랑치즈돈까스 조합 굿	708415	먹쟈	2	대전시 서구 둔산동 993	188670	36.3537403	127.3772697	설해돈	1	8	2017-01-25 20:13:47
두음식이 별로 안어울림	48495	AnSeungji	1	대전시 서구 둔산동 993	188670	36.3537403	127.3772697	설해돈	1	8	2017-05-10 21:46:26
맛나요 여기	11945	bonggu's	3	대전시 서구 둔산동 993	188670	36.3537403	127.3772697	설해돈	1	8	2016-08-25 17:38:29
진짜맛있어요	60866	동완킴	3	대전시 서구 둔산동 993	188670	36.3537403	127.3772697	설해돈	1	8	2015-02-08 00:54:16
"1.밑에 다른 분이 영어로 적어놓은것처럼 음식 참 안나옵니다. 맥주랑 같이 시켰는데 맥주나오고 25분정도 지나서 음식이 나와 김빠진 맥주랑 먹었네요. 맛있게 드시고 싶으시면 음식 나오면 그때 맥주 주문하세요^^
2. 기본으로 제공되는 나초가 나오지 않아 여쭤봤더니 '다 떨어졌다' 고만 하시던데. 죄송하다는 말이라도 하시던가...서비스 별로입니다. 기본제공되는 나초가 가게 땅파서 나오는거 아니면 음식 비용에 다 들어있을건데 사과 한마디 안하시더군요
3. 가격은 온x보더 못지않지만 푸드코트도 아니고 물이나 티슈도 굳이 불러서 달라고 해야 주십니다.
"	459100	TheRameses	1	대전시 서구 둔산동 1453	164648	36.3509807	127.3882937	돈엔리케	5	40	2017-05-14 20:47:03
"그린가가 맛있어요!
오른쪽에 있는거 뭔지 까먹었는데 저것도 맛있어요
날씨 좋을 때 테라스에서 맥주 한 잔 곁들여도 좋을 듯 합니다"	648211	ChoiMinseok	2	대전시 서구 둔산동 1453	164648	36.3509807	127.3882937	돈엔리케	5	40	2016-10-27 16:41:59
"위치가 좋아서 전부터 가보고 싶었던 곳
런치(세시전)에 가면 조금 싸지만, 
가격대가 있는 편이다 
부리또에 밥이 가득있어서 먹고나면 배부르다"	593796	까쓰까쓰돈까쓰	2	대전시 서구 둔산동 1453	164648	36.3509807	127.3882937	돈엔리케	5	40	2016-08-30 22:55:58
가격은 비싼데 맛은 평범하니 별로라고 하는게 맞을 것 같다. 또띠아도 모자라게 주는 편.	593911	LSY	1	대전시 서구 둔산동 1453	164648	36.3509807	127.3882937	돈엔리케	5	40	2016-08-05 06:21:33
"ㅋㅋ여긴 정말 2차로 맥주마시기 좋은듯
음 가격대는 좀 있는 편이고 이곳에가면 맥주는 추천받아 마셔보기를 ㅋㅋ "	694114	슬기	2	대전시 서구 둔산동 1453	164648	36.3509807	127.3882937	돈엔리케	5	40	2017-01-05 00:31:49
완전 맛잇어요!!!! 나초도 맛잇고 분위기도 너무 좋아요!! 짱짱 입니다	386240	문지수	3	대전시 서구 둔산동 1453	164648	36.3509807	127.3882937	돈엔리케	5	40	2015-10-06 18:04:39
멕시코 음식 제대로 즐기고 싶으면 추천입니다.	176108	주성현	3	대전시 서구 둔산동 1453	164648	36.3509807	127.3882937	돈엔리케	5	40	2015-06-09 11:12:06
	29768	송채윤	1	대전시 서구 둔산동 1453	164648	36.3509807	127.3882937	돈엔리케	5	40	2014-08-13 02:55:23
The taste of our dishes wasn't bad—I ordered chicken flautas (₩13,000) and enjoyed them. The service was not great at all though. It took over an hour for our food to arrive and several of the dishes were only warm at best. One of us ordered guacamole as an entree and the server didn't notify her that the kitchen was out of avocados until they brought out the first plate. Overall, the flavors are good, but maybe not worth the wait. 	734471	Alan Lamb	2	대전시 서구 둔산동 1453	164648	36.3509807	127.3882937	돈엔리케	5	40	2017-03-09 17:51:34
A Mexican restaurant with a slight Korean twist on the dishes. Try a simple burrito or taco. The cocktails are good and the restaurant is spacious and comfortable. 	66857	Marc	2	대전시 서구 둔산동 1453	164648	36.3509807	127.3882937	돈엔리케	5	40	2015-03-15 15:53:20
" 가려던 곳이 갑자기 문닫아 급하게 찾아본 곳이 여기! 대전에서 태국 음식 하는데가 많지 않아 기대가 좀 있었어요ㅎㅎ MSG 전혀 사용하지 않는다고 언급도 여기저기 많이 되어있었기에!
 일단 메뉴 폭이 너무 좁아요!!! 태국 음식이래서 '그린커리랑 팟타이가 땡기네~'하고 들어간건데 아무것도 없던..ㅠㅠ 결국 쌀국수와 무슨 태국식 돼지튀김 주문했는데 쌀국수는 정말 건강한 맛이라 꽤 싱거웠어요. 국물 자체는 정말 시원하고 깔끔했지만 그래도 맛있다는 생각은 들지 않았어요. 그리고 저 돼지고기 튀김은 왜 있는 메뉴인지 모르겠어요. 그냥 돼지를 튀김..!! 칠리 소스와 양파를 같이 먹기 때문에 태국음식인 것인가... 심지어 튀김도 오버쿡된 것도 많고 맛있지도 않아요. 
 정말 다 집에서 조미료 없이 해먹는 듯한 맛이에요. 가격대도 왜 높은지 잘 모르겠네요..."	47875	준영	1	대전시 유성구 지족동 918-5	272218	36.37420766	127.32128933	타이스토리	5	37	2017-07-14 21:35:01
전체적으로 맛은 괜찮은데 비싸다는 느낌을 지울수가 없네요. 가게가 작고 아담하지만 인터리어에서 태국 느낌이 딱 납니다. 딱 한번 갔지만 더 가기에는 돈이 아까울것 같아요. 우선 양과 맛에비해 너무 비쌈;;	507356	성지호	2	대전시 유성구 지족동 918-5	272218	36.37420766	127.32128933	타이스토리	5	37	2016-11-07 18:37:19
"#태국음식 정말 좋아해서 서울까지 가서 먹을 정도인데 여긴 진짜 강추~!! 이젠 서울 안가도됨
다른 데에 비해서 가격도 싸고 맛은 오히려 더 맛있음~ 

새우커리랑 튀김이랑 팟타이가 존맛
하지만 시간잘못걸리면 오래 기다려야함ㅠㅠ

태국음식 좋아하는 사람 데리고 갈때마다 칭찬받음ㅋ

#첫리뷰 #팟타이 #강추맛집 #타이스토리
"	658825	star	3	대전시 유성구 지족동 918-5	272218	36.37420766	127.32128933	타이스토리	5	37	2016-11-14 12:15:19
"팟타이는 먹을만 했지만 푸팟퐁커리는... 밍밍하면서 달착지근한 게 느끼했음.
팟타이도 매운 것보다 일반이 더 맛있을성 싶었다."	530546	애기입맛 yuu	1	대전시 유성구 지족동 918-5	272218	36.37420766	127.32128933	타이스토리	5	37	2017-04-28 16:52:08
"직접 돌판에서 스테이크를 구워먹는다. 가성비는 나름 괜찮은거 같았고 고기도 나름 괜찮았음. 대신 직접 굽다보니 잠시 아차하는 새에 고기의 굽기가 휙 달라져버린다...!

김치 뭐시기 하는 필라프인가도 시켰는데 요건 그냥 그랬음. 맛없을수없는 재료로 만든 거라 맛은 있는데 평범한 느낌.

분위기는 아주 고급지진 않은데 점심때 가서 그런가 소란스럽지는 않았음 ㅎㅎ"	533317	푱	2	대전시 서구 둔산동 1442	189571	36.3499882	127.3889558	블랙스톤	4	12	2016-08-25 21:19:24
"저렴하고 괜찮은 스테이크집이에요!
평소에 스톤 스테이크 즐겨먹는 편이라 좋았어요ㅎㅎ 단점은 에이드가 시럽(?)타서 만든거라 별로였고, 너무 시끄럽다는 점? ㅠㅠ 그래도 고기는 맛있게 먹었습니다 그리고 샐러드에 토마토+치즈는 정말 맛있었지만, 야채에 질긴 채소가 많아서 좀 ㅠㅠ 

다른 집보다 저렴하게 스테이크 먹기엔 좋은 곳이라고 생각해요~ "	760465	Jisoo	2	대전시 서구 둔산동 1442	189571	36.3499882	127.3889558	블랙스톤	4	12	2017-05-24 22:01:54
"고기 맛이.. 무미.......
스테이크란 자고로 고소운 고기 기름과 향을 즐기는 것일진데...
그냥 무미.....................
가격대비 전혀 만족스럽지 않다
세트로 나온 파스타도 별로였고.
여길 가느니 스테이크가 먹고 싶으신 분은 차라리 ㅍㄷㅅㅅㅌㅇㅋ를 가세요.. 간 지 3년이 지나서 기억은 잘 안 나지만 거기가 나아...."	530546	애기입맛 yuu	1	대전시 서구 둔산동 1442	189571	36.3499882	127.3889558	블랙스톤	4	12	2016-08-29 12:59:04
고기 퀄 신경 안쓰고 잘 굽고 먹는분 추천, 분위기 저녁시간엔 시장바닥 좋아하시는분 추천, 모험심 강하신분 추천, 가성비 중간정도 칼질하고 싶은분 추천 입니다. 리뷰  칭찬일색~ 노~~조용&고급 하고는 거리가 좀 먼거같네요.	500435	김기순	1	대전시 서구 둔산동 1442	189571	36.3499882	127.3889558	블랙스톤	4	12	2016-03-05 11:07:06
괜찮았던식당 착한가격에 스테이크를 먹을수있어 좋았던곳 그리고 생고기를 그자리에서 익혀먹는것도 재미있는 경험이었다 ㅎ 	55771	kimilonko	3	대전시 서구 둔산동 1442	189571	36.3499882	127.3889558	블랙스톤	4	12	2015-01-19 14:30:53
"저는 살치살과 파스타를 먹었는데요
이정도 질에 이만한가격을 다른곳에서 찾기힘들꺼 같습니다
가격 1만원대"	54607	알빈	3	대전시 서구 둔산동 1442	189571	36.3499882	127.3889558	블랙스톤	4	12	2015-01-14 14:57:29
스테이크 집이라는걸 생각하면 가성비는 괜찮은편. 고기양도 좋은편이다.	736868	송양준	2	대전시 서구 둔산동 1442	189571	36.3499882	127.3889558	블랙스톤	4	12	2017-03-06 12:12:17
고기도 질기고 분위기도 고깃집같고 그냥 한번정도 특이한 느낌으로 가기 괜찮은거같다	197683	jelly	1	대전시 서구 둔산동 1442	189571	36.3499882	127.3889558	블랙스톤	4	12	2015-08-02 23:21:06
일본에서 먹을때를 생각해서 그런지 별로라고 생각됨~~ㅠ	646748	이상철	1	대전시 서구 둔산동 1442	189571	36.3499882	127.3889558	블랙스톤	4	12	2016-10-28 16:34:22
스테이크 먹고싶을 때 저렴하고 맛잇게 먹을 수 있는 곳	19740	정계승	3	대전시 서구 둔산동 1442	189571	36.3499882	127.3889558	블랙스톤	4	12	2015-02-22 00:40:25
여기 없어졌어요	469567	ㅈㅇ	3	대전시 서구 둔산동 1442	189571	36.3499882	127.3889558	블랙스톤	4	12	2016-10-08 17:50:57
	58179	유진	2	대전시 서구 둔산동 1442	189571	36.3499882	127.3889558	블랙스톤	4	12	2015-01-27 06:17:07
"불란서삼겹살 궁동점에서 11000원에 훈연삼겹살을, 만원에 생삼겹살을 무한으로! 맛있다!

불란서삼겹살, 인테리어가 돋보이고 감각적이다! 

이 가격으로 맛있는 삼겹살을 무한으로 먹을 수 있다면 다른 삼겹살집을 갈 이유가 없다!

맛 최고! 분위기 최고! 가성비 갑!

삼겹살 챔피언, 불란서삼겹살!

"	565921	지니우기마미	3	대전시 유성구 궁동 409-5	257244	36.3618428	127.3503048	불란서삼겹살	1	5	2016-06-04 18:16:22
"궁동 무한리필 삼겹살집 중에선 가장 돼지냄새가 안나는 편, 고기 맛도 싼맛이 아님. 위생상태 좋아보이며 화장실도 잘 되어있으나

불판의 크기가 작아 5~6명이 한 테이블에 앉으면 고기가 부족해 곤란할 수 있다. 
그냥 숙성삼겹보다 훈연되어 나오는 삼겹살이 냄새도 덜나고 빨리 익어서 좋다. 

 무한리필이라는 메리트 때문에 가는 것이 아니라면 그냥 로데오거리에 있는 ㅎㅁㅇ정육식당에 가는 걸 추천."	615460	jj	2	대전시 유성구 궁동 409-5	257244	36.3618428	127.3503048	불란서삼겹살	1	5	2016-09-05 03:34:55
맛은 평범한데 고기를 주문하면 영수증 위에 고기를 둬서 고기 기름으로 영수증이 다 젖었어요 그걸 보고 있으니 바로 영수증을 빼서 가져가시더라고요 영수증 발암물질 있는데 그런식으로 하시다니... 다시는 안갈거예요...	744807	SY	1	대전시 유성구 궁동 409-5	257244	36.3618428	127.3503048	불란서삼겹살	1	5	2017-06-02 14:16:58
